url,title_mask,pr_group,ref_pattern,prod_file,test_location,source,reviewer
https://github.com/kiegroup/drools-wb/pull/203,Refactor for test,incl_ref_for_test,extract_method_for_override,drools-wb-screens/drools-wb-guided-rule-editor/drools-wb-guided-rule-editor-client/src/main/java/org/drools/workbench/screens/guided/rule/client/editor/AttributeSelectorPopup.java,https://github.com/kiegroup/drools-wb/pull/203/files?diff=split&w=1#diff-bb2a3df0fd909cd5ef7cd2cbe01dc42648a1ea72d1ddc83e59c03c3041f9a42fR124,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/203,Refactor for test,incl_ref_for_test,extract_method_for_override,drools-wb-screens/drools-wb-guided-rule-editor/drools-wb-guided-rule-editor-client/src/main/java/org/drools/workbench/screens/guided/rule/client/editor/AttributeSelectorPopup.java,https://github.com/kiegroup/drools-wb/pull/203/files?diff=split&w=1#diff-bb2a3df0fd909cd5ef7cd2cbe01dc42648a1ea72d1ddc83e59c03c3041f9a42fR129,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/203,Refactor for test,incl_ref_for_test,extract_method_for_override,drools-wb-screens/drools-wb-guided-rule-editor/drools-wb-guided-rule-editor-client/src/main/java/org/drools/workbench/screens/guided/rule/client/editor/AttributeSelectorPopup.java,https://github.com/kiegroup/drools-wb/pull/203/files?diff=split&w=1#diff-bb2a3df0fd909cd5ef7cd2cbe01dc42648a1ea72d1ddc83e59c03c3041f9a42fR139,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/203,Refactor for test,incl_ref_for_test,extract_method_for_override,drools-wb-screens/drools-wb-guided-rule-editor/drools-wb-guided-rule-editor-client/src/main/java/org/drools/workbench/screens/guided/rule/client/editor/AttributeSelectorPopup.java,https://github.com/kiegroup/drools-wb/pull/203/files?diff=split&w=1#diff-bb2a3df0fd909cd5ef7cd2cbe01dc42648a1ea72d1ddc83e59c03c3041f9a42fR144,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/203,Refactor for test,incl_ref_for_test,extract_method_for_override,drools-wb-screens/drools-wb-guided-rule-editor/drools-wb-guided-rule-editor-client/src/main/java/org/drools/workbench/screens/guided/rule/client/editor/AttributeSelectorPopup.java,https://github.com/kiegroup/drools-wb/pull/203/files?diff=split&w=1#diff-bb2a3df0fd909cd5ef7cd2cbe01dc42648a1ea72d1ddc83e59c03c3041f9a42fR149,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/306,test,only_ref_for_test,extract_method_for_override,drools-wb-screens/drools-wb-test-scenario-editor/drools-wb-test-scenario-editor-backend/src/main/java/org/drools/workbench/screens/testscenario/backend/server/ScenarioTestEditorServiceImpl.java,https://github.com/kiegroup/drools-wb/pull/306/files?diff=split&w=1#diff-a810c5f8c5f1f0ae194dab8b0a7a9308730a29364938afe3a18258f7de37a81aR253,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/306,test,only_ref_for_test,extract_method_for_override,drools-wb-screens/drools-wb-test-scenario-editor/drools-wb-test-scenario-editor-backend/src/main/java/org/drools/workbench/screens/testscenario/backend/server/ScenarioTestEditorServiceImpl.java,https://github.com/kiegroup/drools-wb/pull/306/files?diff=split&w=1#diff-a810c5f8c5f1f0ae194dab8b0a7a9308730a29364938afe3a18258f7de37a81aR257,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/306,test,only_ref_for_test,extract_method_for_override,drools-wb-screens/drools-wb-test-scenario-editor/drools-wb-test-scenario-editor-backend/src/main/java/org/drools/workbench/screens/testscenario/backend/server/ScenarioTestEditorServiceImpl.java,https://github.com/kiegroup/drools-wb/pull/306/files?diff=split&w=1#diff-a810c5f8c5f1f0ae194dab8b0a7a9308730a29364938afe3a18258f7de37a81aR261,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/306,test,only_ref_for_test,extract_method_for_invocation,drools-wb-screens/drools-wb-test-scenario-editor/drools-wb-test-scenario-editor-backend/src/main/java/org/drools/workbench/screens/testscenario/backend/server/ScenarioTestEditorServiceImpl.java,https://github.com/kiegroup/drools-wb/pull/306/files?diff=split&w=1#diff-a810c5f8c5f1f0ae194dab8b0a7a9308730a29364938afe3a18258f7de37a81aR238,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/drools-wb/pull/822,Other,incl_ref_for_test,extract_class_for_invocation,drools-wb-screens/drools-wb-guided-rule-editor/drools-wb-guided-rule-editor-client/src/main/java/org/drools/workbench/screens/guided/rule/client/widget/operator/SingleFieldConstraintOperatorSelector.java,https://github.com/kiegroup/drools-wb/pull/822/files#diff-ed2961db4efac2d4b2d65f6e4bb16fa46555a83b5364a36fbc162891cfab3bc9R668,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/kie-wb-common/pull/277,test,only_ref_for_test,add_constructor_param,kie-wb-common-screens/kie-wb-common-project-editor/kie-wb-common-project-editor-client/src/main/java/org/kie/workbench/common/screens/projecteditor/client/forms/KSessionsPanel.java,https://github.com/kiegroup/kie-wb-common/pull/277/files#diff-195b466598b765a6a5b7d806b12c6a434c4134715caad6a538ce10daee14b015R52,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/kie-wb-common/pull/367,Refactor for test,only_ref_for_test,widen_access_for_invocation,kie-wb-common-widgets/kie-wb-common-ui/src/main/java/org/kie/workbench/common/widgets/client/widget/LiteralTextBox.java,https://github.com/kiegroup/kie-wb-common/pull/367/files#diff-70765da91dc058f5b1110a8a7e6b4ef3f71cfe1f3e582a9cf82f6b3f05ebf305R34,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/kie-wb-common/pull/367,Refactor for test,only_ref_for_test,extract_method_for_invocation,kie-wb-common-widgets/kie-wb-common-ui/src/main/java/org/kie/workbench/common/widgets/client/widget/LiteralTextBox.java,https://github.com/kiegroup/kie-wb-common/pull/367/files#diff-70765da91dc058f5b1110a8a7e6b4ef3f71cfe1f3e582a9cf82f6b3f05ebf305R50,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/kie-wb-common/pull/39,Refactor for test,only_ref_for_test,extract_method_for_override,kie-wb-common-screens/kie-wb-common-server-ui/kie-wb-common-server-ui-client/src/main/java/org/kie/workbench/common/screens/server/management/client/util/ReadOnlyTextBox.java,https://github.com/kiegroup/kie-wb-common/pull/39/files#diff-1b07691e6127c6ffd724a131f9e18b114394af75ceac94f5f952e0d8758d3723R34,manually_reviewed.csv,Reviewer1
https://github.com/kiegroup/kie-wb-common/pull/39,Refactor for test,only_ref_for_test,widen_access_for_invocation,kie-wb-common-screens/kie-wb-common-server-ui/kie-wb-common-server-ui-client/src/main/java/org/kie/workbench/common/screens/server/management/client/util/ReadOnlyTextBox.java,https://github.com/kiegroup/kie-wb-common/pull/39/files#diff-1b07691e6127c6ffd724a131f9e18b114394af75ceac94f5f952e0d8758d3723R11,manually_reviewed.csv,Reviewer1
https://github.com/knowm/XChange/pull/20,testability,only_ref_for_test,extract_method_for_override,xchange-core/src/main/java/com/xeiam/xchange/proxy/RestInvocationHandler.java,https://github.com/knowm/XChange/pull/20/files#diff-e86870907f945dd9ee979cc2db491fea5c6cac1b487949c5dca8f1bb9affaf89R72,manually_reviewed.csv,Reviewer1
https://github.com/line/armeria/pull/310,Other,incl_ref_for_test,extract_method_for_invocation,core/src/main/java/com/linecorp/armeria/client/routing/EndpointGroupRegistry.java,https://github.com/line/armeria/pull/310/files?diff=split&w=1#diff-a6f4cc06cce08b2601f13bb85189af008e8a2e68f4a735986b862a87f84d7638R46,manually_reviewed.csv,Reviewer1
https://github.com/linkedin/ambry/pull/862,Inject,incl_ref_for_test,add_constructor_param,ambry-frontend/src/main/java/com.github.ambry.frontend/AmbryBlobStorageService.java,https://github.com/linkedin/ambry/pull/862/files?diff=split&w=1#diff-554d944f3bc88157f7137df89a51895f3fbfb1165038fa279f904e4fe0485c9aR1046,manually_reviewed.csv,Reviewer1
https://github.com/micrometer-metrics/micrometer/pull/765,Inject,only_ref_for_test,extract_method_for_override,micrometer-spring-legacy/src/main/java/io/micrometer/spring/autoconfigure/export/graphite/GraphiteMetricsExportAutoConfiguration.java,https://github.com/micrometer-metrics/micrometer/pull/765/files#diff-017c9133845f4af83f15e6420edc98ac42fdf2f379290545ae497ebd6a6c9657R97,manually_reviewed.csv,Reviewer1
https://github.com/Netflix/hollow/pull/219,test,only_ref_for_test,widen_access_for_override,hollow/src/main/java/com/netflix/hollow/api/producer/HollowProducer.java,https://github.com/Netflix/hollow/pull/219/files#diff-bebff128a4d63e213c3189cfd6488a2035f161c712870be19d80e13448d24a4eR213,manually_reviewed.csv,Reviewer1
https://github.com/novoda/download-manager/pull/26,Concurrency,incl_ref_for_test,extract_class_for_override,library/src/main/java/com/novoda/downloadmanager/lib/ConcurrentDownloadsLimitProvider.java,https://github.com/novoda/download-manager/pull/26/files#diff-b10f0f1353c29a39b6d938625cbbdd93eb6881d12be11476d3d86756a886b537R16,manually_reviewed.csv,Reviewer1
https://github.com/ONSdigital/sdx-collect/pull/24,Refactor for test,only_ref_for_test,extract_method_for_override,src/main/java/com/github/onsdigital/ConfigurationManager.java,https://github.com/ONSdigital/sdx-collect/pull/24/files#diff-8d7ef92643e7fb0552d3d79561526fb5fbf9bab2c88003a83fab0c9f33116489R73,manually_reviewed.csv,Reviewer1
https://github.com/ONSdigital/sdx-collect/pull/24,Refactor for test,only_ref_for_test,extract_class_for_invocation,src/main/java/com/github/onsdigital/perkin/helper/TemplateLoader.java,https://github.com/ONSdigital/sdx-collect/pull/24/files#diff-8991dd0a7d1d3af4f7b39e16509667c6b11f4364f0c33ed1f52e6448916f404aR40,manually_reviewed.csv,Reviewer1
https://github.com/OpenLiberty/open-liberty/pull/706,Refactor for test,incl_ref_for_test,extract_method_for_override,dev/com.ibm.ws.security.javaeesec.cdi/src/com/ibm/ws/security/javaeesec/cdi/beans/BasicHttpAuthenticationMechanism.java,https://github.com/OpenLiberty/open-liberty/pull/706/files?diff=split&w=1#diff-bd8a43b99104891e5e387ce42628eeb6478130fd8bb235c8d2edbb5a3746dce4R82,manually_reviewed.csv,Reviewer1
https://github.com/openmrs/openmrs-contrib-android-client/pull/335,test,only_ref_for_test,add_constructor_param,openmrs-client/src/main/java/org/openmrs/mobile/activities/login/LoginPresenter.java,https://github.com/openmrs/openmrs-contrib-android-client/pull/335/files#diff-a08a8672d38137a58f81c992ce9ccda37a3e61904dab74b141977ca364c04836R65,manually_reviewed.csv,Reviewer1
https://github.com/openmrs/openmrs-contrib-android-client/pull/349,test,only_ref_for_test,add_constructor_param,openmrs-client/src/main/java/org/openmrs/mobile/activities/patientdashboard/vitals/PatientDashboardVitalsPresenter.java,https://github.com/openmrs/openmrs-contrib-android-client/pull/349/files#diff-21e6dfb384292a19172eb526ff517140445ff7d3b3172b95eab5808b63db773fR48,manually_reviewed.csv,Reviewer1
https://github.com/OryxProject/oryx/pull/164,test,only_ref_for_test,widen_access_for_invocation,oryx-app-mllib/src/main/java/com/cloudera/oryx/app/mllib/kmeans/SilhouetteCoefficient.java,https://github.com/OryxProject/oryx/pull/164/files#diff-0b2092687a203ffad205378960c0a8539705350bd3332f1717476b8fb3dd8255R162,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-metaverse/pull/73,Refactor for test,only_ref_for_test,extract_method_for_override,src/main/java/com/pentaho/metaverse/analyzer/kettle/KettleBaseStepAnalyzer.java,https://github.com/pentaho/pentaho-metaverse/pull/73/files#diff-01256412cd29e404a19429f21e99abb89cd4350797d71cff0ed9b3669c7f2d8aR221,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1707,Refactor for test,only_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/FileResource.java,https://github.com/pentaho/pentaho-platform/pull/1707/files#diff-6651957cc2a91004e47bc8fd282df79edddc95fbdf2aa1a032abac87109af1bcR53,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1711,Refactor for test,incl_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/FileResource.java,https://github.com/pentaho/pentaho-platform/pull/1711/files?diff=split&w=1#diff-f50ad1c5f44512efc150354c947f3e36fa13d9d626963af6fde3fe5e346e25aeR63,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1720,Refactor for test,only_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/web/http/api/resources/services/FileService.java,https://github.com/pentaho/pentaho-platform/pull/1720/files#diff-6651957cc2a91004e47bc8fd282df79edddc95fbdf2aa1a032abac87109af1bcR264,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1723,Refactor for test,incl_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/services/FileService.java,https://github.com/pentaho/pentaho-platform/pull/1723/files?diff=split&w=1#diff-f50ad1c5f44512efc150354c947f3e36fa13d9d626963af6fde3fe5e346e25aeR109,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1812,Refactor for test,incl_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/web/http/api/resources/SchedulerResource.java,https://github.com/pentaho/pentaho-platform/pull/1812/files?diff=split&w=1#diff-4fc2b06831e3d04094fd4a60b431aaf3c537ce0d41ebfb6176758c87f9e3ec1fR305,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1812,Refactor for test,incl_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/SchedulerResource.java,https://github.com/pentaho/pentaho-platform/pull/1812/files?diff=split&w=1#diff-4fc2b06831e3d04094fd4a60b431aaf3c537ce0d41ebfb6176758c87f9e3ec1fR343,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1838,Refactor for test,incl_ref_for_test,extract_method_for_invocation,extensions/src/org/pentaho/platform/web/http/api/resources/SchedulerResource.java,https://github.com/pentaho/pentaho-platform/pull/1838/files#diff-2b9a5a021ee690d2733de7cefe22d7467f048bd8f28df3695a5e1d3fad8c90bfR332,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1846,Refactor for test,incl_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/web/http/api/resources/services/SchedulerService.java,https://github.com/pentaho/pentaho-platform/pull/1846/files#diff-2b9a5a021ee690d2733de7cefe22d7467f048bd8f28df3695a5e1d3fad8c90bfR463,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/2793,Inject,incl_ref_for_test,extract_method_for_invocation,user-console/source/org/pentaho/mantle/rebind/EventBusUtilGenerator.java,https://github.com/pentaho/pentaho-platform/pull/2793/files#diff-41af3ef80c99a66330bdb697ce8844bed2c4d0f53caf16f1c8a0c7830285a288R320,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/3010,Other,incl_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/plugin/action/mdx/MDXBaseComponent.java,https://github.com/pentaho/pentaho-platform/pull/3010/files?diff=split&w=1#diff-ca09fe405f03b6d7b39deb01b093cfac2f503c7857769e411b4c550b0efb7807R562,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/3010,Other,incl_ref_for_test,extract_method_for_override,extensions/src/org/pentaho/platform/plugin/action/mdx/MDXBaseComponent.java,https://github.com/pentaho/pentaho-platform/pull/3010/files?diff=split&w=1#diff-ca09fe405f03b6d7b39deb01b093cfac2f503c7857769e411b4c550b0efb7807R568,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/3696,Refactor for test,only_ref_for_test,extract_method_for_override,extensions/src/main/java/org/pentaho/platform/plugin/action/ActionInvokerSystemListener.java,https://github.com/pentaho/pentaho-platform/pull/3696/files#diff-6c168c7169cb7c7e40dbc54b709313e6532ae92dc3ca451cd6cc860e3f08e0b0R131,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/3696,Refactor for test,only_ref_for_test,extract_method_for_override,extensions/src/main/java/org/pentaho/platform/plugin/action/ActionInvokerSystemListener.java,https://github.com/pentaho/pentaho-platform/pull/3696/files#diff-6c168c7169cb7c7e40dbc54b709313e6532ae92dc3ca451cd6cc860e3f08e0b0R48,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/3696,Refactor for test,only_ref_for_test,widen_access_for_invocation,extensions/src/main/java/org/pentaho/platform/plugin/action/ActionInvokerSystemListener.java,https://github.com/pentaho/pentaho-platform/pull/3696/files#diff-6c168c7169cb7c7e40dbc54b709313e6532ae92dc3ca451cd6cc860e3f08e0b0R127,manually_reviewed.csv,Reviewer1
https://github.com/pinpoint-apm/pinpoint/pull/1082,Dependency,incl_ref_for_test,extract_method_for_override,web/src/main/java/com/navercorp/pinpoint/web/view/ServerInstanceSerializer.java,https://github.com/pinpoint-apm/pinpoint/pull/1082/files?diff=split&w=1#diff-994b13c954de61f3d87f138004e80b5659a4bb0f937604228c1fb5f1d10c3fceR96,manually_reviewed.csv,Reviewer1
https://github.com/pinpoint-apm/pinpoint/pull/2922,Other,incl_ref_for_test,extract_class_for_invocation,profiler/src/main/java/com/navercorp/pinpoint/profiler/monitor/DefaultAgentStatMonitor.java,https://github.com/pinpoint-apm/pinpoint/pull/2922/files?diff=split&w=1#diff-2b078ad91949578c5722666c9cfcc04eb49f5e020baca483420ddc27db4d7fc8R52,manually_reviewed.csv,Reviewer1
https://github.com/rsksmart/rskj/pull/1054,Refactor for test,incl_ref_for_test,widen_access_for_invocation,rskj-core/src/main/java/co/rsk/peg/BridgeSupport.java,https://github.com/rsksmart/rskj/pull/1054/files#diff-61e5c53e59bedc5790b677df9fb9db0fbe260d86030c6caa00fb9b12a6afc685R149,manually_reviewed.csv,Reviewer1
https://github.com/SonarSource/sonar-java/pull/884,Inject,incl_ref_for_test,extract_method_for_override,java-frontend/src/main/java/org/sonar/java/SonarComponents.java,https://github.com/SonarSource/sonar-java/pull/884/files#diff-4b8038186e921a5b880dc45439de16551f23ab0909b104d1871bee7b10975b4dR93,manually_reviewed.csv,Reviewer1
https://github.com/strimzi/strimzi-kafka-operator/pull/217,test,incl_ref_for_test,widen_access_for_invocation,cluster-controller/src/main/java/io/strimzi/controller/cluster/resources/ZookeeperCluster.java,https://github.com/strimzi/strimzi-kafka-operator/pull/217/files?diff=split&w=1#diff-a8afbac653fc22d7cef29b52ae8326afda802c5a012cd370bb4529af4b4e9a4cR150,manually_reviewed.csv,Reviewer1
https://github.com/strimzi/strimzi-kafka-operator/pull/217,test,incl_ref_for_test,widen_access_for_invocation,cluster-controller/src/main/java/io/strimzi/controller/cluster/resources/ZookeeperCluster.java,https://github.com/strimzi/strimzi-kafka-operator/pull/217/files?diff=split&w=1#diff-a8afbac653fc22d7cef29b52ae8326afda802c5a012cd370bb4529af4b4e9a4cR151,manually_reviewed.csv,Reviewer1
https://github.com/strimzi/strimzi-kafka-operator/pull/217,test,incl_ref_for_test,extract_method_for_override,cluster-controller/src/main/java/io/strimzi/controller/cluster/resources/ZookeeperCluster.java,https://github.com/strimzi/strimzi-kafka-operator/pull/217/files?diff=split&w=1#diff-a8afbac653fc22d7cef29b52ae8326afda802c5a012cd370bb4529af4b4e9a4cR235,manually_reviewed.csv,Reviewer1
https://github.com/TestFX/TestFX/pull/101,Refactor for test,incl_ref_for_test,widen_access_for_invocation,,https://github.com/TestFX/TestFX/pull/101/files#diff-8157c28610dfc3617b112be48a2c0632659bf85394d4f184bf18d93419a82075R33,manually_reviewed.csv,Reviewer1
https://github.com/Texera/texera/pull/353,Refactor for test,only_ref_for_test,change_data_structure,textdb/textdb-dataflow/src/main/java/edu/uci/ics/textdb/dataflow/nlpextrator/NlpPredicate.java,https://github.com/Texera/texera/pull/353/files#diff-9751ea3ae44e442a6f8b1fc0b7301fc81b4389d667f8d4c4c0a532bb4875e9d7R33,manually_reviewed.csv,Reviewer1
https://github.com/tomakehurst/wiremock/pull/823,Concurrency,incl_ref_for_test,extract_method_for_override,src/main/java/com/github/tomakehurst/wiremock/core/Options.java,https://github.com/tomakehurst/wiremock/pull/823/files#diff-7b00cfd7ad9e70bebea6954a5567ea899bd512b6266c6651ea64fb3099e40bbfR60,manually_reviewed.csv,Reviewer1
https://github.com/webdetails/cpk/pull/28,Inject,incl_ref_for_test,extract_method_for_override,cpk-core/src/pt/webdetails/cpk/elements/impl/KettleElementHelper.java,https://github.com/webdetails/cpk/pull/28/files#diff-94be3659e3e99c42312b9e20a4da95da330f5d909ec303a88f85bc0356dd3d4bR263,manually_reviewed.csv,Reviewer1
https://github.com/zalando/zalenium/pull/8,Refactor for test,only_ref_for_test,extract_method_for_override,src/main/java/de/zalando/tip/zalenium/proxy/DockerSeleniumStarterRemoteProxy.java,https://github.com/zalando/zalenium/pull/8/files#diff-68f614c5bc7e3ba452e116e27489327442eac86339011e160df15503b7ceec9dR298,manually_reviewed.csv,Reviewer1
https://github.com/zeromq/jeromq/pull/468,Network,incl_ref_for_test,extract_method_for_override,src/main/java/zmq/poll/PollerBase.java,https://github.com/zeromq/jeromq/pull/468/files?diff=split&w=1#diff-022b027ef6e5be1b9aed38b585b0bdbb72e1d0e1d3e92cf140c1bceb98b17fa4R15,manually_reviewed.csv,Reviewer1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/1969,test,only_ref_for_test,extract_method_for_invocation,plugins/com.google.cloud.tools.eclipse.appengine.newproject.maven/src/com/google/cloud/tools/eclipse/appengine/newproject/maven/MavenAppEngineStandardWizardPage.java,https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/1969/files?diff=split&w=1#diff-eeb575b530450ac30e8b3cc876ee53da8e03b9a77da6c8765e4f885e85f68da8R59,manually_reviewed.csv,Reviewer1
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/413,testability,only_ref_for_test,add_constructor_param,com.zsmartsystems.zigbee.dongle.ember/src/main/java/com/zsmartsystems/zigbee/dongle/ember/internal/EzspProtocolHandler.java,https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/413/files?diff=split&w=1#diff-ff63c45be7f1001fa2465cd831999d705cf1a3b0e02263de53ffaf3f7d44d990R114,manually_reviewed.csv,Reviewer1
https://github.com/yonadev/yona-server/pull/459,testability,incl_ref_for_test,extract_class_for_invocation,analysisservice/src/main/java/nu/yona/server/analysis/service/AnalysisEngineService.java,https://github.com/yonadev/yona-server/pull/459/files?diff=split&w=1#diff-8593b85870a122994f0e27586e5c80a87738275cb6820fe76afbd7f594c18c73R105,manually_reviewed.csv,Reviewer1
https://github.com/neo4j/neo4j-java-driver/pull/165,Network,incl_ref_for_test,add_constructor_param,driver/src/main/java/org/neo4j/driver/internal/connector/socket/TLSSocketChannel.java,https://github.com/neo4j/neo4j-java-driver/pull/165/files?diff=split&w=1#diff-a33b87fa4f70110c9d14e13ff67b97379e2c1b18b61fa8f5fad8ec933cdf0f6aR147,manually_reviewed.csv,Reviewer1
https://github.com/dropwizard/dropwizard/pull/198,test,incl_ref_for_test,extract_method_for_invocation,dropwizard-core/src/main/java/com/yammer/dropwizard/jetty/AsyncRequestLog.java,https://github.com/dropwizard/dropwizard/pull/198/files?diff=split&w=1#diff-4c50e118826c32661016badcaa59937026b8c97028a04e05caba220a9e88faa8R26,manually_reviewed.csv,Reviewer1
https://github.com/forcedotcom/SalesforceMobileSDK-Android/pull/885,Dependency,incl_ref_for_test,extract_method_for_invocation,libs/SalesforceSDK/src/com/salesforce/androidsdk/rest/RestClient.java,dependencies/src/main/java/com/google/cloud/tools/opensource/dependencies/DependencyPath.java,manually_reviewed.csv,Reviewer1
https://github.com/Graylog2/graylog2-server/pull/3896,Inject,incl_ref_for_test,extract_class_for_override,graylog2-server/src/main/java/org/graylog2/indexer/IndexMappingFactory.java,https://github.com/Graylog2/graylog2-server/pull/3896/files?diff=split&w=1#diff-5b1b571f70974b7d2ed5b6c448502b363dfb9f652bb35632928d58e130b3da31R43,manually_reviewed.csv,Reviewer1
https://github.com/checkstyle/checkstyle/pull/1515,Refactor for test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/square/keywhiz/pull/458,Singleton,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/sialcasa/mvvmFX/pull/266,testability,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/k9mail/k-9/pull/1211,Refactor for test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/confluentinc/ksql/pull/3198,Refactor for test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/OpenRefine/OpenRefine/pull/2833,test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/1715,Refactor for test,irrelevant,irrelevant,extensions/src/org/pentaho/platform/web/http/api/resources/services/FileService.java,,manually_reviewed.csv,Reviewer1
https://github.com/TheAlgorithms/Java/pull/643,Refactor for test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/NationalSecurityAgency/datawave/pull/693,test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/apache/flink/pull/61,test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/azkaban/azkaban/pull/949,Dependency,irrelevant,irrelevant,azkaban-common/src/main/java/azkaban/project/DependencyFetcher.java,,manually_reviewed.csv,Reviewer1
https://github.com/msgpack/msgpack-java/pull/314,Inject,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/apache/wicket/pull/187,test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/voyages-sncf-technologies/hesperides/pull/121,test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/oracle/weblogic-kubernetes-operator/pull/329,Refactor for test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/molgenis/molgenis/pull/4947,test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/CorfuDB/CorfuDB/pull/982,Network,irrelevant,irrelevant,runtime/src/main/java/org/corfudb/runtime/CorfuRuntime.java,,manually_reviewed.csv,Reviewer1
https://github.com/lv-381-java/Actent/pull/152,Refactor for test,irrelevant,irrelevant,src/main/java/com/softserve/actent/service/EventUserService.java,,manually_reviewed.csv,Reviewer1
https://github.com/TestFX/TestFX/pull/94,Refactor for test,irrelevant,irrelevant,subprojects/testfx-core/src/main/java/org/loadui/testfx/robots/impl/MouseRobotImpl.java,,manually_reviewed.csv,Reviewer1
https://github.com/square/wire/pull/484,Inject,irrelevant,irrelevant,wire-compiler/src/main/java/com/squareup/wire/WireLogger.java,,manually_reviewed.csv,Reviewer1
https://github.com/dropwizard/dropwizard/pull/183,Other,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/senx/warp10-platform/pull/443,Other,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/183,Other,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/gstreamer-java/gst1-java-core/pull/175,Other,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/pentaho/pentaho-platform/pull/3425,test,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/apache/commons-collections/pull/115,Other,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/apache/commons-numbers/pull/78,Other,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
https://github.com/molgenis/molgenis/pull/5498,Other,irrelevant,irrelevant,,,manually_reviewed.csv,Reviewer1
