url,test_pairs
https://github.com/bcgit/bc-java/pull/184,8
https://github.com/folio-org/mod-circulation/pull/612,1
https://github.com/splitio/java-client/pull/57,1
https://github.com/SonarSource/sonar-java/pull/1308,1
https://github.com/ShifuML/shifu/pull/23,9
https://github.com/splicemachine/spliceengine/pull/56,1
https://github.com/apache/kafka/pull/4416,2
https://github.com/microsoft/mssql-jdbc/pull/1177,1
https://github.com/zeebe-io/zeebe/pull/5042,1
https://github.com/alphagov/pay-publicapi/pull/846,1
https://github.com/SonarSource/sonar-java/pull/2242,1
https://github.com/square/javapoet/pull/599,1
https://github.com/spinnaker/kork/pull/787,3
https://github.com/palantir/atlasdb/pull/3807,2
https://github.com/UnionVMS/UVMS-AssetModule-APP/pull/153,3
https://github.com/forcedotcom/SalesforceMobileSDK-Android/pull/940,1
https://github.com/bugsnag/bugsnag-android/pull/555,8
https://github.com/alissonwilker/fabriki-exercicios/pull/1816,1
https://github.com/confluentinc/ksql/pull/109,1
https://github.com/apache/skywalking/pull/791,3
https://github.com/voyages-sncf-technologies/hesperides/pull/61,1
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/3511,2
https://github.com/apache/kafka/pull/5007,1
https://github.com/hazelcast/hazelcast/pull/1834,1
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/779,1
https://github.com/influxdata/influxdb-java/pull/562,1
https://github.com/CorfuDB/CorfuDB/pull/2826,1
https://github.com/pentaho/pentaho-platform/pull/186,1
https://github.com/alissonwilker/fabriki-exercicios/pull/3370,5
https://github.com/seata/seata/pull/1482,1
https://github.com/nuxeo/nuxeo/pull/1867,1
https://github.com/googleapis/google-http-java-client/pull/321,2
https://github.com/galatea-associates/fuse-starter-java/pull/218,3
https://github.com/obiba/mica2/pull/1164,1
https://github.com/spotify/heroic/pull/123,1
https://github.com/linkedin/cruise-control/pull/414,2
https://github.com/apache/calcite/pull/1790,1
https://github.com/apache/calcite/pull/1052,1
https://github.com/openmrs/openmrs-core/pull/71,1
https://github.com/nutzam/nutz/pull/798,1
https://github.com/JabRef/jabref/pull/1738,1
https://github.com/rsksmart/rskj/pull/497,1
https://github.com/k9mail/k-9/pull/2115,1
https://github.com/pinpoint-apm/pinpoint/pull/7103,1
https://github.com/ORCID/ORCID-Source/pull/4278,1
https://github.com/confluentinc/ksql/pull/3715,3
https://github.com/CorfuDB/CorfuDB/pull/1908,1
https://github.com/pentaho/pentaho-metaverse/pull/313,2
https://github.com/palantir/atlasdb/pull/4763,1
https://github.com/pinpoint-apm/pinpoint/pull/5701,2
https://github.com/sialcasa/mvvmFX/pull/243,1
https://github.com/ow2-proactive/scheduling/pull/2923,2
https://github.com/molgenis/molgenis/pull/5196,1
https://github.com/jenkinsci/build-failure-analyzer-plugin/pull/20,1
https://github.com/cometd/cometd/pull/902,1
https://github.com/novoda/download-manager/pull/462,2
https://github.com/HubSpot/Singularity/pull/1657,1
https://github.com/oracle/helidon/pull/2032,1
https://github.com/alissonwilker/fabriki-exercicios/pull/1686,1
https://github.com/jmrozanec/cron-utils/pull/304,1
https://github.com/Netflix/titus-control-plane/pull/686,2
https://github.com/jaegertracing/jaeger-client-java/pull/180,1
https://github.com/dropwizard/dropwizard/pull/272,1
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/1511,2
https://github.com/square/javapoet/pull/340,1
https://github.com/apache/zeppelin/pull/2107,1
https://github.com/elastic/apm-agent-java/pull/1082,1
https://github.com/brettwooldridge/HikariCP/pull/697,6
https://github.com/jenkinsci/durable-task-plugin/pull/82,1
https://github.com/zalando/zalenium/pull/43,1
https://github.com/GoogleCloudPlatform/google-cloud-eclipse/pull/2205,1
https://github.com/charite/jannovar/pull/73,4
https://github.com/SonarSource/sonar-java/pull/1790,4
https://github.com/alibaba/canal/pull/814,0
https://github.com/geoserver/geoserver/pull/723,0
https://github.com/openfoodfacts/openfoodfacts-androidapp/pull/893,0
https://github.com/flutter/flutter-intellij/pull/2043,0
https://github.com/PebbleTemplates/pebble/pull/267,0
https://github.com/square/keywhiz/pull/161,0
https://github.com/spring-cloud/spring-cloud-netflix/pull/2507,0
https://github.com/eclipse-archived/smarthome/pull/4021,0
https://github.com/OpenClinica/OpenClinica/pull/873,0
https://github.com/confluentinc/kafka-streams-examples/pull/165,0
https://github.com/bugsnag/bugsnag-android/pull/464,0
https://github.com/apache/groovy/pull/545,0
https://github.com/eclipse-vertx/vert.x/pull/907,0
https://github.com/dhis2/dhis2-core/pull/1686,0
https://github.com/apache/storm/pull/3013,0
https://github.com/enonic/xp/pull/3537,0
https://github.com/eclipse-vertx/vert.x/pull/814,0
https://github.com/querydsl/querydsl/pull/2054,0
https://github.com/DV8FromTheWorld/JDA/pull/1145,0
https://github.com/apereo/cas/pull/234,0
https://github.com/pentaho/pentaho-kettle/pull/75,0
https://github.com/SonarSource/sonar-java/pull/2486,0
https://github.com/segler-alex/RadioDroid/pull/268,0
https://github.com/jenkinsci/docker-plugin/pull/233,0
https://github.com/Evolveum/midpoint/pull/48,0
https://github.com/eclipse/eclipse-collections/pull/161,0
https://github.com/checkstyle/checkstyle/pull/6898,0
https://github.com/spring-io/sagan/pull/559,0
https://github.com/apache/flink/pull/27,0
https://github.com/dhis2/dhis2-core/pull/3494,0
https://github.com/Innoxia/liliths-throne-public/pull/1144,0
https://github.com/osmandapp/OsmAnd/pull/277,0
https://github.com/microsoft/ApplicationInsights-Java/pull/138,0
https://github.com/OryxProject/oryx/pull/61,0
https://github.com/microsoft/java-debug/pull/150,0
https://github.com/CorfuDB/CorfuDB/pull/595,0
https://github.com/jboss-remoting/jboss-marshalling/pull/18,0
https://github.com/wso2/carbon-kernel/pull/1987,0
https://github.com/enonic/xp/pull/1817,0
https://github.com/project-sunbird/sunbird-lms-mw/pull/330,0
https://github.com/tipsy/j2html/pull/18,0
https://github.com/zsmartsystems/com.zsmartsystems.zigbee/pull/1042,0
https://github.com/wso2/carbon-kernel/pull/1782,0
https://github.com/apache/sqoop/pull/89,0
https://github.com/linkedin/cruise-control/pull/350,0
https://github.com/matsim-org/matsim-libs/pull/733,0
https://github.com/flutter/flutter-intellij/pull/1263,0
https://github.com/geoserver/geoserver/pull/1973,0
https://github.com/ClickHouse/clickhouse-jdbc/pull/459,0
https://github.com/microsoft/ApplicationInsights-Java/pull/380,0
https://github.com/pentaho/pentaho-kettle/pull/2088,0
https://github.com/tronprotocol/java-tron/pull/1506,0
https://github.com/Netflix/spectator/pull/634,0
https://github.com/line/armeria/pull/2251,0
https://github.com/kiegroup/jbpm/pull/26,0
https://github.com/getodk/collect/pull/3052,0
https://github.com/TheAlgorithms/Java/pull/540,0
https://github.com/ninjaframework/ninja/pull/425,0
https://github.com/spinnaker/kayenta/pull/344,0
https://github.com/checkstyle/checkstyle/pull/1743,0
https://github.com/pentaho/pentaho-kettle/pull/1193,0
https://github.com/hierynomus/sshj/pull/601,0
https://github.com/apache/tomcat/pull/230,0
https://github.com/apache/servicecomb-java-chassis/pull/73,0
https://github.com/checkstyle/checkstyle/pull/448,0
https://github.com/tronprotocol/java-tron/pull/1149,0
https://github.com/tokenio/sdk-java/pull/375,0
https://github.com/getodk/collect/pull/2001,0
https://github.com/project-sunbird/sunbird-utils/pull/588,0
https://github.com/project-sunbird/sunbird-learning-platform/pull/750,0
https://github.com/debezium/debezium/pull/1877,0
https://github.com/jitsi/jitsi-videobridge/pull/122,0
https://github.com/wiglenet/wigle-wifi-wardriving/pull/179,0
https://github.com/zeromq/jeromq/pull/798,0
https://github.com/apache/helix/pull/284,0
https://github.com/spring-cloud/spring-cloud-sleuth/pull/65,0
https://github.com/wso2/carbon-deployment/pull/12,0
https://github.com/nordic-institute/X-Road/pull/373,0
https://github.com/querydsl/querydsl/pull/1719,0
https://github.com/pinpoint-apm/pinpoint/pull/1135,0
https://github.com/JSQLParser/JSqlParser/pull/429,0
https://github.com/pmoong/mobab/pull/37,0
https://github.com/nytimes/Store/pull/374,0
https://github.com/apache/calcite/pull/693,0
https://github.com/wso2/carbon-kernel/pull/2018,0
https://github.com/qos-ch/logback/pull/269,0
https://github.com/spring-projects/spring-boot/pull/15424,0
https://github.com/pinpoint-apm/pinpoint/pull/851,0
https://github.com/azkaban/azkaban/pull/2131,0
https://github.com/wildfly-extras/wildfly-camel/pull/294,0
https://github.com/floodlight/floodlight/pull/485,0
https://github.com/SonarSource/sonar-java/pull/1105,0
https://github.com/prestodb/presto/pull/1274,0
https://github.com/square/okhttp/pull/2189,0
https://github.com/groovy/groovy-eclipse/pull/476,0
https://github.com/prestodb/presto/pull/159,0
https://github.com/apache/commons-math/pull/61,0
https://github.com/flutter/flutter-intellij/pull/805,0
https://github.com/spring-cloud/spring-cloud-stream/pull/38,0
https://github.com/Wikia/selenium-tests/pull/1463,0
https://github.com/dhis2/dhis2-core/pull/2154,0
https://github.com/tronprotocol/java-tron/pull/277,0
https://github.com/Talend/tmdm-studio-se/pull/260,0
https://github.com/Yakindu/statecharts/pull/2624,0
https://github.com/CESNET/perun/pull/1487,0
https://github.com/apache/flume/pull/203,0
https://github.com/Stratio/bdt/pull/195,0
https://github.com/Backendless/Android-SDK/pull/444,0
https://github.com/apache/servicecomb-java-chassis/pull/747,0
https://github.com/rekin7244/RattleRice/pull/47,0
https://github.com/iNPUTmice/Conversations/pull/2814,0
https://github.com/apache/calcite/pull/886,0
https://github.com/eclipse/rdf4j/pull/2176,0
https://github.com/JMRI/JMRI/pull/9,0
https://github.com/angular/clutz/pull/473,0
https://github.com/scireum/sirius-biz/pull/701,0
https://github.com/JabRef/jabref/pull/1660,0
https://github.com/GTNewHorizons/NewHorizonsCoreMod/pull/84,0
https://github.com/Yakindu/statecharts/pull/2287,0
https://github.com/project-sunbird/sunbird-lms-mw/pull/35,0
https://github.com/quarkusio/quarkus/pull/7666,0
https://github.com/project-sunbird/sunbird-learning-platform/pull/725,0
https://github.com/graknlabs/grakn/pull/1618,0
https://github.com/javers/javers/pull/906,0
https://github.com/dhis2/dhis2-core/pull/1651,0
https://github.com/nutzam/nutz/pull/670,0
https://github.com/alissonwilker/fabriki-exercicios/pull/167,0
https://github.com/jenkinsci/credentials-plugin/pull/144,0
https://github.com/MovingBlocks/Terasology/pull/3845,0
https://github.com/haiwen/seadroid/pull/673,0
https://github.com/tiagoamp/mobile-apps-for-learning/pull/11,0
https://github.com/spring-projects/spring-boot/pull/14446,0
https://github.com/square/okhttp/pull/4914,0
https://github.com/debezium/debezium/pull/606,0
https://github.com/mockito/mockito/pull/1806,0
https://github.com/rabbitmq/rabbitmq-java-client/pull/71,0
https://github.com/apache/skywalking/pull/3845,0
https://github.com/hazelcast/hazelcast-client-protocol/pull/122,0
https://github.com/castorini/anserini/pull/351,0
https://github.com/googleads/googleads-mobile-android-mediation/pull/207,0
https://github.com/EngineHub/CommandHelper/pull/94,0
https://github.com/dhis2/dhis2-core/pull/2663,0
https://github.com/undertow-io/undertow/pull/650,0
https://github.com/Swagger2Markup/swagger2markup/pull/341,0
https://github.com/spockframework/spock/pull/841,0
https://github.com/dbeaver/dbeaver/pull/4813,0
https://github.com/MovingBlocks/Terasology/pull/4260,0
https://github.com/obiba/mica2/pull/890,0
https://github.com/edx/edx-app-android/pull/1166,0
https://github.com/jbosstools/jbosstools-server/pull/108,0
https://github.com/apache/kafka/pull/4167,0
https://github.com/folio-org/okapi/pull/405,0
https://github.com/zaproxy/zaproxy/pull/4140,0
https://github.com/eclipse-vertx/vert.x/pull/2463,0
https://github.com/debezium/debezium/pull/419,0
https://github.com/restx/restx/pull/57,0
https://github.com/cBioPortal/clinical-data-dictionary/pull/94,0
https://github.com/telstra/open-kilda/pull/463,0
https://github.com/apache/druid/pull/2470,0
https://github.com/eclipse/buildship/pull/203,0
https://github.com/neo4j-contrib/neo4j-graph-algorithms/pull/439,0
https://github.com/hzuapps/android-labs-2019/pull/1145,0
https://github.com/wso2/wso2-synapse/pull/791,0
https://github.com/SmarterApp/RDW_Reporting/pull/841,0
https://github.com/dropwizard/dropwizard/pull/1287,0
https://github.com/asakusafw/asakusafw/pull/614,0
https://github.com/Alluxio/alluxio/pull/5680,0
https://github.com/apache/kafka/pull/5528,0
https://github.com/openMF/android-client/pull/485,0
https://github.com/TheAlgorithms/Java/pull/1808,0
https://github.com/pac4j/pac4j/pull/962,0
https://github.com/iNPUTmice/Conversations/pull/3458,0
https://github.com/debezium/debezium/pull/932,0
https://github.com/apache/incubator-heron/pull/3018,0
https://github.com/nuxeo/nuxeo/pull/2850,0
https://github.com/wordpress-mobile/WordPress-FluxC-Android/pull/1341,0
https://github.com/seata/seata/pull/156,0
https://github.com/aol/micro-server/pull/135,0
https://github.com/apache/commons-lang/pull/227,0
https://github.com/openhab/openhab1-addons/pull/1797,0
https://github.com/wso2/wso2-synapse/pull/177,0
https://github.com/yahoo/fili/pull/110,0
https://github.com/wso2/carbon-mediation/pull/1424,0
https://github.com/scireum/sirius-biz/pull/155,0
https://github.com/pentaho/pentaho-commons-gwt-modules/pull/650,0
https://github.com/dCache/dcache/pull/2172,0
https://github.com/rekin7244/RattleRice/pull/93,0
https://github.com/hibernate/hibernate-tools/pull/40,0
https://github.com/wildfly-extras/wildfly-camel/pull/2820,0
https://github.com/Talend/tdi-studio-se/pull/823,0
https://github.com/quarkusio/quarkus/pull/4746,0
https://github.com/hawkular/hawkular-metrics/pull/684,0
https://github.com/knowm/XChange/pull/3344,0
https://github.com/apache/cordova-android/pull/288,0
https://github.com/docker-java/docker-java/pull/278,0
https://github.com/asciidoctor/asciidoctorj/pull/426,0
https://github.com/square/okhttp/pull/670,0
https://github.com/Alluxio/alluxio/pull/3163,0
https://github.com/spring-cloud/spring-cloud-stream/pull/717,0
https://github.com/wso2/product-apim/pull/63,0
https://github.com/wikimedia/apps-android-wikipedia/pull/1358,0
https://github.com/tronprotocol/java-tron/pull/105,0
https://github.com/flutter/flutter-intellij/pull/3413,0
https://github.com/Stratio/bdt/pull/655,0
https://github.com/quarkusio/quarkus/pull/6317,0
https://github.com/teiid/teiid/pull/753,0
https://github.com/Wikia/selenium-tests/pull/709,0
https://github.com/jmrozanec/cron-utils/pull/283,0
https://github.com/grpc/grpc-java/pull/342,0
https://github.com/dhis2/dhis2-core/pull/4944,0
https://github.com/iNPUTmice/Conversations/pull/713,0
https://github.com/SpongePowered/SpongeCommon/pull/1772,0
https://github.com/SmartBear/soapui/pull/158,0
https://github.com/linkedin/cruise-control/pull/205,0
https://github.com/oracle/helidon/pull/516,0
https://github.com/hcoles/pitest/pull/160,0
https://github.com/pentaho/pentaho-platform/pull/2653,0
https://github.com/linkedin/rest.li/pull/220,0
https://github.com/spring-projects/spring-boot/pull/3013,0
https://github.com/scireum/sirius-biz/pull/781,0
https://github.com/OpenGamma/Strata/pull/1693,0
https://github.com/eclipse-vertx/vert.x/pull/3330,0
https://github.com/neo4j/neo4j/pull/431,0
https://github.com/wikimedia/apps-android-wikipedia/pull/67,0
https://github.com/project-travel-mate/Travel-Mate/pull/516,0
https://github.com/dhis2/dhis2-core/pull/1408,0
https://github.com/biojava/biojava/pull/277,0
https://github.com/AdevintaSpain/Barista/pull/314,0
https://github.com/Alluxio/alluxio/pull/7255,0
https://github.com/VladislavK777/CalculationRate/pull/22,0
https://github.com/alissonwilker/fabriki-exercicios/pull/2928,0
https://github.com/killbilling/recurly-java-library/pull/250,0
https://github.com/apache/tinkerpop/pull/759,0
https://github.com/AsyncHttpClient/async-http-client/pull/1139,0
https://github.com/aol/micro-server/pull/344,0
https://github.com/iNPUTmice/Conversations/pull/1545,0
https://github.com/apache/oodt/pull/31,0
https://github.com/wildfly-extras/wildfly-camel/pull/487,0
https://github.com/wildfly/wildfly-core/pull/1028,0
https://github.com/fesch/CanZE/pull/13,0
https://github.com/jamesagnew/hapi-fhir/pull/279,0
https://github.com/OpenClinica/OpenClinica/pull/771,0
https://github.com/spring-projects/spring-ide/pull/33,0
https://github.com/scireum/sirius-biz/pull/797,0
https://github.com/ldtteam/minecolonies/pull/689,0
https://github.com/confluentinc/ksql/pull/450,0
https://github.com/hibernate/hibernate-tools/pull/1016,0
https://github.com/rstudio/rstudio/pull/3873,0
https://github.com/edx/edx-app-android/pull/499,0
https://github.com/pac4j/pac4j/pull/1270,0
https://github.com/Alluxio/alluxio/pull/3038,0
https://github.com/microsoft/spring-cloud-azure/pull/305,0
https://github.com/square/javapoet/pull/641,0
https://github.com/eclipse-archived/smarthome/pull/5880,0
https://github.com/Alluxio/alluxio/pull/3899,0
https://github.com/spring-projects/spring-integration/pull/1274,0
https://github.com/xerial/sqlite-jdbc/pull/136,0
https://github.com/apache/netbeans/pull/144,0
https://github.com/prestodb/presto/pull/3237,0
https://github.com/opensagres/xdocreport/pull/310,0
https://github.com/hazelcast/hazelcast/pull/4403,0
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/3462,0
https://github.com/dCache/dcache/pull/615,0
https://github.com/yahoo/fili/pull/995,0
https://github.com/spring-projects/spring-framework/pull/1397,0
https://github.com/huanghongxun/HMCL/pull/415,0
https://github.com/wildfly/wildfly-core/pull/1589,0
https://github.com/datastax/java-driver/pull/206,0
https://github.com/telstra/open-kilda/pull/1885,0
https://github.com/wso2/product-apim/pull/735,0
https://github.com/apache/incubator-heron/pull/247,0
https://github.com/ankidroid/Anki-Android/pull/213,0
https://github.com/EngineHub/CommandHelper/pull/168,0
https://github.com/prestodb/presto/pull/5103,0
https://github.com/liferay/liferay-portal/pull/109,0
https://github.com/sevntu-checkstyle/sevntu.checkstyle/pull/242,0
https://github.com/lightstep/lightstep-tracer-java/pull/209,0
https://github.com/checkstyle/checkstyle/pull/474,0
https://github.com/getodk/collect/pull/1298,0
https://github.com/jitsi/jitsi-videobridge/pull/1124,0
https://github.com/magefree/mage/pull/249,0
https://github.com/checkstyle/checkstyle/pull/6438,0
https://github.com/apache/beam/pull/2599,0
https://github.com/tronprotocol/java-tron/pull/1269,0
https://github.com/Neamar/KISS/pull/1533,0
https://github.com/castorini/anserini/pull/159,0
https://github.com/kickstarter/android-oss/pull/541,0
https://github.com/UnionVMS/UVMS-AssetModule-APP/pull/582,0
https://github.com/grails/grails-core/pull/503,0
https://github.com/dCache/dcache/pull/4333,0
https://github.com/docker-java/docker-java/pull/1066,0
https://github.com/googleapis/gapic-generator/pull/1540,0
https://github.com/alibaba/canal/pull/1126,0
https://github.com/grails/grails-core/pull/427,0
https://github.com/tronprotocol/java-tron/pull/1266,0
https://github.com/folio-org/mod-circulation/pull/573,0
https://github.com/bazelbuild/bazel/pull/4874,0
https://github.com/vaadin/skeleton-starter-flow/pull/59,0
https://github.com/Graylog2/graylog2-server/pull/3936,0
https://github.com/SpineEventEngine/jdbc-storage/pull/122,0
https://github.com/apache/groovy/pull/1384,0
https://github.com/splicemachine/spliceengine/pull/42,0
https://github.com/azkaban/azkaban/pull/1418,0
https://github.com/INRIA/spoon/pull/996,0
https://github.com/mockito/mockito/pull/1536,0
https://github.com/square/javapoet/pull/537,0
https://github.com/JabRef/jabref/pull/1095,0
https://github.com/pinpoint-apm/pinpoint/pull/1568,0
https://github.com/broadinstitute/gatk/pull/1255,0
https://github.com/eclipse-archived/smarthome/pull/1772,0
https://github.com/obiba/mica2/pull/670,0
https://github.com/quarkusio/quarkus/pull/2817,0
https://github.com/wildfly/wildfly-core/pull/2090,0
https://github.com/prestodb/presto/pull/2675,0
https://github.com/CESNET/perun/pull/389,0
https://github.com/strimzi/strimzi-kafka-operator/pull/2731,0
https://github.com/dhis2/dhis2-core/pull/2867,0
https://github.com/signalapp/Signal-Android/pull/6108,0
https://github.com/hibernate/hibernate-tools/pull/474,0
https://github.com/jboss/metadata/pull/96,0
https://github.com/jitsi/jitsi-videobridge/pull/1288,0
https://github.com/TheAlgorithms/Java/pull/1396,0
https://github.com/JabRef/jabref/pull/893,0
https://github.com/knowm/XChange/pull/2350,0
https://github.com/thorntail/thorntail/pull/1099,0
https://github.com/proofpoint/platform/pull/308,0
https://github.com/entando/entando-components/pull/286,0
https://github.com/Talend/tdi-studio-se/pull/909,0
https://github.com/jbehave/jbehave-core/pull/133,0
https://github.com/hzuapps/android-labs-2019/pull/638,0
https://github.com/esaude/openmrs-module-eptsreports/pull/283,0
https://github.com/OpenClinica/OpenClinica/pull/796,0
https://github.com/Azure/azure-event-hubs-java/pull/151,0
https://github.com/DSpace/DSpace/pull/847,0
https://github.com/signalapp/Signal-Android/pull/5705,0
https://github.com/enonic/xp/pull/2444,0
https://github.com/SpigotMC/BungeeCord/pull/325,0
https://github.com/stripe/stripe-java/pull/959,0
https://github.com/Backendless/Android-SDK/pull/361,0
https://github.com/MovingBlocks/Terasology/pull/3828,0
https://github.com/hzuapps/android-labs-2019/pull/686,0
https://github.com/wso2/carbon-identity-framework/pull/984,0
https://github.com/PebbleTemplates/pebble/pull/384,0
https://github.com/pentaho/pentaho-osgi-bundles/pull/275,0
https://github.com/MinecraftForge/ForgeGradle/pull/156,0
https://github.com/nuxeo/nuxeo/pull/3283,0
https://github.com/pentaho/pentaho-kettle/pull/1891,0
https://github.com/uber/uReplicator/pull/109,0
https://github.com/apache/skywalking/pull/1783,0
https://github.com/ankidroid/Anki-Android/pull/5180,0
https://github.com/Graylog2/graylog2-server/pull/5641,0
https://github.com/rsocket/rsocket-java/pull/223,0
https://github.com/grpc/grpc-java/pull/1573,0
https://github.com/seata/seata/pull/2059,0
https://github.com/hzuapps/android-labs-2019/pull/687,0
https://github.com/openlattice/conductor-client/pull/633,0
https://github.com/web3j/web3j/pull/789,0
https://github.com/palantir/atlasdb/pull/583,0
https://github.com/CorfuDB/CorfuDB/pull/1468,0
https://github.com/Alluxio/alluxio/pull/5187,0
https://github.com/jenkinsci/jira-plugin/pull/178,0
https://github.com/siddhi-io/siddhi/pull/936,0
https://github.com/graknlabs/grakn/pull/970,0
https://github.com/sevntu-checkstyle/sevntu.checkstyle/pull/365,0
https://github.com/k9mail/k-9/pull/3895,0
https://github.com/wncc/instiapp-android/pull/242,0
https://github.com/jitsi/jitsi-videobridge/pull/221,0
https://github.com/dhis2/dhis2-core/pull/811,0
https://github.com/hawkular/hawkular-metrics/pull/831,0
https://github.com/quarkusio/quarkus/pull/10333,0
https://github.com/craftercms/search/pull/17,0
https://github.com/apache/commons-lang/pull/390,0
https://github.com/mulesoft/mule-extensions-api/pull/418,0
https://github.com/debezium/debezium/pull/447,0
https://github.com/broadinstitute/gatk/pull/1028,0
https://github.com/eclipse-archived/smarthome/pull/1899,0
https://github.com/unclebob/fitnesse/pull/953,0
https://github.com/quarkusio/quarkus/pull/3124,0
https://github.com/jenkinsci/jenkins-test-harness/pull/91,0
https://github.com/jMonkeyEngine/jmonkeyengine/pull/413,0
https://github.com/prestodb/presto/pull/2018,0
https://github.com/eclipse/deeplearning4j-examples/pull/434,0
https://github.com/kalaspuffar/secure-quick-reliable-login/pull/437,0
https://github.com/GENERALBYTESCOM/batm_public/pull/101,0
https://github.com/hibernate/hibernate-tools/pull/1547,0
https://github.com/ratpack/ratpack/pull/1400,0
https://github.com/palaima/DebugDrawer/pull/20,0
https://github.com/Evolveum/midpoint/pull/120,0
https://github.com/prestodb/presto/pull/1121,0
https://github.com/elmokki/nationgen/pull/985,0
https://github.com/quarkusio/quarkus/pull/69,0
https://github.com/apache/nifi/pull/3195,0
https://github.com/Yakindu/statecharts/pull/2015,0
https://github.com/TelefonicaED/liferaylms-portlet/pull/14,0
https://github.com/hawkular/hawkular-metrics/pull/168,0
https://github.com/dmfs/opentasks/pull/651,0
https://github.com/mybatis/spring/pull/430,0
https://github.com/jindrapetrik/jpexs-decompiler/pull/4,0
https://github.com/mysql/mysql-connector-j/pull/43,0
https://github.com/graknlabs/grakn/pull/5889,0
https://github.com/CESNET/perun/pull/2399,0
https://github.com/pentaho/mondrian/pull/1015,0
https://github.com/dropwizard/dropwizard/pull/2360,0
https://github.com/resteasy/Resteasy/pull/142,0
https://github.com/mapbox/mapbox-java/pull/144,0
https://github.com/eclipse-archived/smarthome/pull/485,0
https://github.com/INRIA/spoon/pull/1243,0
https://github.com/wildfly/wildfly-core/pull/3269,0
https://github.com/littlecorgi-twk/DJSEnglish_Android/pull/26,0
https://github.com/sdastarks/My-Budget/pull/76,0
https://github.com/spring-projects/spring-data-redis/pull/467,0
https://github.com/pentaho/mondrian/pull/1042,0
https://github.com/nutzam/nutz/pull/388,0
https://github.com/infinispan/infinispan/pull/947,0
https://github.com/apache/camel/pull/1294,0
https://github.com/eclipse/deeplearning4j-examples/pull/595,0
https://github.com/stripe/stripe-java/pull/890,0
https://github.com/pinpoint-apm/pinpoint/pull/2707,0
https://github.com/julianhyde/sqlline/pull/236,0
https://github.com/IBMStreams/streamsx.inet/pull/116,0
https://github.com/Talend/tdi-studio-se/pull/389,0
https://github.com/hazelcast/hazelcast-simulator/pull/780,0
https://github.com/eclipse-archived/smarthome/pull/2762,0
https://github.com/ankidroid/Anki-Android/pull/7320,0
https://github.com/debezium/debezium/pull/384,0
https://github.com/k9mail/k-9/pull/39,0
https://github.com/kiegroup/droolsjbpm-integration/pull/672,0
https://github.com/pentaho/pentaho-kettle/pull/615,0
https://github.com/Wikia/selenium-tests/pull/255,0
https://github.com/geoserver/geoserver/pull/1556,0
https://github.com/elmokki/nationgen/pull/630,0
https://github.com/Sage-Bionetworks/Synapse-Repository-Services/pull/844,0
https://github.com/antlr/antlr4/pull/2379,0
https://github.com/apache/deltaspike/pull/81,0
https://github.com/quarkusio/quarkus/pull/11113,0
https://github.com/eclipse-archived/smarthome/pull/4083,0
https://github.com/graknlabs/grakn/pull/1457,0
https://github.com/census-instrumentation/opencensus-java/pull/1429,0
https://github.com/wso2/carbon-mediation/pull/1468,0
https://github.com/openhab/openhab1-addons/pull/891,0
https://github.com/openlattice/conductor-client/pull/317,0
https://github.com/hazelcast/hazelcast/pull/1034,0
https://github.com/apache/druid/pull/250,0
https://github.com/alibaba/canal/pull/1590,0
https://github.com/METS-Programme/openmrs-module-aijar/pull/535,0
https://github.com/quarkusio/quarkus/pull/3814,0
https://github.com/cdapio/cdap-integration-tests/pull/534,0
https://github.com/eclipse-archived/smarthome/pull/1007,0
https://github.com/azkaban/azkaban/pull/1824,0
https://github.com/AsyncHttpClient/async-http-client/pull/1345,0
https://github.com/finos/waltz/pull/3732,0
https://github.com/molgenis/molgenis/pull/5149,0
https://github.com/linkedin/ambry/pull/423,0
https://github.com/liquibase/liquibase/pull/269,0
https://github.com/TheAlgorithms/Java/pull/19,0
https://github.com/hierynomus/smbj/pull/155,0
https://github.com/jenkinsci/pipeline-plugin/pull/276,0
https://github.com/dCache/dcache/pull/4833,0
https://github.com/eclipse-archived/smarthome/pull/2681,0
https://github.com/eclipse-vertx/vert.x/pull/338,0
https://github.com/line/armeria/pull/409,0
https://github.com/biojava/biojava/pull/615,0
https://github.com/telstra/open-kilda/pull/30,0
https://github.com/wso2/carbon-identity-framework/pull/723,0
https://github.com/iNPUTmice/Conversations/pull/796,0
https://github.com/geoserver/geoserver/pull/1494,0
https://github.com/SpongePowered/SpongeCommon/pull/2107,0
https://github.com/folio-org/okapi/pull/291,0
https://github.com/wultra/powerauth-crypto/pull/208,0
https://github.com/Vazkii/Psi/pull/513,0
https://github.com/soot-oss/soot/pull/448,0
https://github.com/allegro/hermes/pull/791,0
https://github.com/getodk/collect/pull/1787,0
https://github.com/broadinstitute/gatk/pull/4904,0
https://github.com/alissonwilker/fabriki-exercicios/pull/1455,0
https://github.com/PhoenicisOrg/phoenicis/pull/243,0
https://github.com/pentaho/mondrian/pull/807,0
https://github.com/wikimedia/apps-android-wikipedia/pull/1028,0
https://github.com/kiegroup/drools-wb/pull/522,0
https://github.com/apache/nifi/pull/422,0
https://github.com/kiegroup/optaplanner-wb/pull/307,0
